idindikator;mes;god;IDModalitetRegZap;nModalitetRegZap;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
240204IND01;00;2016;03;Registered individual agricultural producers (farmers);80403;Sremska Mitrovica;1194;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;0;Registered employment - total;80411;Sremski Karlovci;1434;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80411;Sremski Karlovci;1078;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80411;Sremski Karlovci;330;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;03;Registered individual agricultural producers (farmers);80411;Sremski Karlovci;26;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;0;Registered employment - total;80420;Stara Pazova;19840;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80420;Stara Pazova;16012;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80420;Stara Pazova;3345;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;03;Registered individual agricultural producers (farmers);80420;Stara Pazova;483;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;0;Registered employment - total;80438;Subotica;44071;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80438;Subotica;37424;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80438;Subotica;5077;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;03;Registered individual agricultural producers (farmers);80438;Subotica;1570;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;0;Registered employment - total;80446;Temerin;6289;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80446;Temerin;4411;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80446;Temerin;1587;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;03;Registered individual agricultural producers (farmers);80446;Temerin;291;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;0;Registered employment - total;80454;Titel;2014;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80454;Titel;1263;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80454;Titel;441;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;03;Registered individual agricultural producers (farmers);80454;Titel;310;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;0;Registered employment - total;80462;Vrbas;9716;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80462;Vrbas;7865;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80462;Vrbas;1510;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;03;Registered individual agricultural producers (farmers);80462;Vrbas;341;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;0;Registered employment - total;80489;Čoka;1821;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80489;Čoka;1412;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80489;Čoka;224;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;03;Registered individual agricultural producers (farmers);80489;Čoka;184;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;0;Registered employment - total;80497;Šid;7455;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80497;Šid;5658;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80497;Šid;1329;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;03;Registered individual agricultural producers (farmers);80497;Šid;468;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;0;Registered employment - total;80519;Petrovaradin;7650;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80519;Petrovaradin;6091;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80519;Petrovaradin;1509;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;03;Registered individual agricultural producers (farmers);80519;Petrovaradin;50;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;0;Registered employment - total;89010;Grad Novi Sad;137611;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");89010;Grad Novi Sad;116496;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");89010;Grad Novi Sad;20229;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;03;Registered individual agricultural producers (farmers);89010;Grad Novi Sad;887;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;0;Registered employment - total;RS;REPUBLIC OF SERBIA;2009785;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS;REPUBLIC OF SERBIA;1597366;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS;REPUBLIC OF SERBIA;323313;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;03;Registered individual agricultural producers (farmers);RS;REPUBLIC OF SERBIA;89106;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;0;Registered employment - total;RS1;SRBIJA – SEVER;1181158;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS1;SRBIJA – SEVER;996799;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
