idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040403IND01;00;2019;70157;Zemun;62276;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70165;Lazarevac;69489;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70173;Mladenovac;46172;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70181;Novi Beograd;87141;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70190;Obrenovac;55680;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70203;Palilula (Beograd);60948;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70211;Rakovica;61876;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70220;Savski venac;79803;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70238;Sopot;45772;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70246;Stari grad;86741;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70254;Čukarica;65722;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70262;Blace;41076;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70289;Bogatić;42610;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70297;Bojnik;38095;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70319;Boljevac;47070;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70327;Bor;61031;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70335;Bosilegrad;42638;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70343;Brus;41739;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70351;Bujanovac;40916;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70360;Valjevo;48673;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70378;Varvarin;39155;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70386;Velika Plana;48562;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70394;Veliko Gradište;42448;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70408;Vladimirci;41889;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70416;Vladičin Han;44686;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70424;Vlasotince;38004;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70432;Vranje;46133;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70459;Vrnjačka Banja;41802;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70467;Gadžin Han;37734;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70475;Golubac;42694;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70483;Gornji Milanovac;50012;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70491;Despotovac;48288;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70505;Dimitrovgrad;41716;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70513;Doljevac;40416;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70521;Žabari;40189;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70530;Žagubica;45121;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70548;Žitorađa;42543;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70556;Zaječar;48144;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70564;Ivanjica;40027;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70572;Kladovo;49529;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70599;Knić;44963;RSD;RSD;SORS;Average net earnings;A;Normal value
