idindikator;IDTer;nTer;mes;god;IDPol;nPol;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
24021105IND01;RS212;Kolubarska oblast;00;2023;2;Female;23855;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS212;Kolubarska oblast;00;2024;0;Total;54923;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS212;Kolubarska oblast;00;2024;1;Male;30914;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS212;Kolubarska oblast;00;2024;2;Female;24009;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS212;Kolubarska oblast;00;2025;0;Total;54166;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS212;Kolubarska oblast;00;2025;1;Male;30325;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS212;Kolubarska oblast;00;2025;2;Female;23841;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2025;0;Total;85589;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2025;1;Male;47608;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2025;2;Female;37981;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2024;0;Total;86670;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2024;1;Male;48294;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2024;2;Female;38377;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2023;0;Total;86556;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2023;1;Male;48453;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2023;2;Female;38104;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2022;0;Total;84797;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2022;1;Male;47803;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2022;2;Female;36994;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2021;0;Total;83787;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2021;1;Male;47980;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2021;2;Female;35807;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2020;0;Total;81688;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2020;1;Male;47183;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2020;2;Female;34504;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2019;0;Total;79634;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2019;1;Male;46405;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2019;2;Female;33229;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2018;0;Total;77199;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2018;1;Male;45539;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2018;2;Female;31661;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2017;0;Total;73848;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2017;1;Male;44251;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2017;2;Female;29596;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2016;0;Total;71229;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2016;1;Male;43199;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS213;Mačvanska oblast;00;2016;2;Female;28030;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2016;0;Total;58184;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2016;1;Male;32733;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2016;2;Female;25451;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2017;0;Total;60131;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2017;1;Male;33553;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2017;2;Female;26578;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2018;0;Total;62381;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2018;1;Male;34556;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2018;2;Female;27825;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2019;0;Total;63609;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2019;1;Male;35106;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2019;2;Female;28503;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2020;0;Total;64879;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2020;1;Male;35667;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2020;2;Female;29212;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2021;0;Total;66075;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2021;1;Male;36148;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2021;2;Female;29927;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2022;0;Total;66618;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2022;1;Male;36091;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2022;2;Female;30527;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2023;0;Total;67838;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2023;1;Male;36490;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2023;2;Female;31348;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2024;0;Total;67743;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2024;1;Male;36226;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2024;2;Female;31517;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2025;0;Total;67236;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2025;1;Male;35926;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS214;Moravička oblast;00;2025;2;Female;31310;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2025;0;Total;54828;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2025;1;Male;29308;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2025;2;Female;25520;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2024;0;Total;55069;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2024;1;Male;29592;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2024;2;Female;25476;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2023;0;Total;54539;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2023;1;Male;29508;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2023;2;Female;25032;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2022;0;Total;53652;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2022;1;Male;29331;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2022;2;Female;24322;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2021;0;Total;52918;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2021;1;Male;29149;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2021;2;Female;23770;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2020;0;Total;51482;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2020;1;Male;28490;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2020;2;Female;22992;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2019;0;Total;50658;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2019;1;Male;28079;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2019;2;Female;22579;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2018;0;Total;49998;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2018;1;Male;27705;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2018;2;Female;22293;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2017;0;Total;48779;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2017;1;Male;27161;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2017;2;Female;21619;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2016;0;Total;48265;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2016;1;Male;27126;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS215;Pomoravska oblast;00;2016;2;Female;21140;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2016;0;Total;56808;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2016;1;Male;32768;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2016;2;Female;24040;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2017;0;Total;58367;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2017;1;Male;33552;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2017;2;Female;24815;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2018;0;Total;59972;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2018;1;Male;34233;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2018;2;Female;25739;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2019;0;Total;61500;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2019;1;Male;34817;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2019;2;Female;26683;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2020;0;Total;62340;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2020;1;Male;35068;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2020;2;Female;27271;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2021;0;Total;65729;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2021;1;Male;36650;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2021;2;Female;29078;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2022;0;Total;67566;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2022;1;Male;37954;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2022;2;Female;29612;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2023;0;Total;68509;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2023;1;Male;38350;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2023;2;Female;30159;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2024;0;Total;69090;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2024;1;Male;38491;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2024;2;Female;30598;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2025;0;Total;68771;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2025;1;Male;38137;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS216;Rasinska oblast;00;2025;2;Female;30634;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2025;0;Total;80318;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2025;1;Male;43513;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2025;2;Female;36806;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2024;0;Total;80238;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2024;1;Male;43596;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2024;2;Female;36643;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2023;0;Total;80365;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2023;1;Male;43830;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2023;2;Female;36535;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2022;0;Total;78997;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2022;1;Male;43487;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2022;2;Female;35509;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2021;0;Total;77867;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2021;1;Male;43452;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2021;2;Female;34415;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2020;0;Total;74659;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2020;1;Male;42220;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2020;2;Female;32439;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2019;0;Total;72479;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2019;1;Male;41260;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2019;2;Female;31219;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2018;0;Total;70863;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2018;1;Male;40433;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2018;2;Female;30430;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2017;0;Total;68820;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2017;1;Male;39483;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2017;2;Female;29336;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2016;0;Total;66553;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2016;1;Male;38568;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS217;Raška oblast;00;2016;2;Female;27985;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2016;0;Total;79544;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2016;1;Male;44928;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2016;2;Female;34617;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2017;0;Total;81309;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2017;1;Male;45466;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2017;2;Female;35843;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2018;0;Total;83779;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2018;1;Male;46576;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2018;2;Female;37203;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2019;0;Total;85489;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2019;1;Male;47373;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2019;2;Female;38116;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2020;0;Total;87589;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2020;1;Male;48373;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2020;2;Female;39216;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2021;0;Total;90180;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2021;1;Male;49410;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2021;2;Female;40770;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2022;0;Total;91208;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2022;1;Male;49144;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2022;2;Female;42064;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2023;0;Total;93091;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2023;1;Male;49512;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2023;2;Female;43580;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2024;0;Total;94288;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2024;1;Male;49741;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2024;2;Female;44547;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2025;0;Total;96289;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2025;1;Male;50856;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;RS218;Šumadijska oblast;00;2025;2;Female;45433;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
