idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040103IND01;01;2019;70351;Bujanovac;40760;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70360;Valjevo;48647;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70378;Varvarin;40400;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70386;Velika Plana;44930;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70394;Veliko Gradište;42326;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70408;Vladimirci;41517;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70416;Vladičin Han;44538;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70424;Vlasotince;38637;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70432;Vranje;45845;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70459;Vrnjačka Banja;42468;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70467;Gadžin Han;37545;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70475;Golubac;43557;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70483;Gornji Milanovac;48771;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70491;Despotovac;47894;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70505;Dimitrovgrad;42061;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70513;Doljevac;40235;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70521;Žabari;39811;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70530;Žagubica;45498;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70548;Žitorađa;42640;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70556;Zaječar;48197;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70564;Ivanjica;39880;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70572;Kladovo;49131;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70599;Knić;44998;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70602;Knjaževac;41609;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70629;Kosjerić;46262;RSD;RSD;SORS;Average net earnings;A;Normal value
