idindikator;IDTer;nTer;mes;god;IDModalitetRegZap;nModalitetRegZap;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2025;03;Registered individual agricultural producers (farmers);9061;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K3;2025;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2025;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2025;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2025;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2016;0;Registered employment - total;2030259;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1611244;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");331127;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2016;03;Registered individual agricultural producers (farmers);87888;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2016;0;Registered employment - total;1194720;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1006824;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");160288;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2016;03;Registered individual agricultural producers (farmers);27608;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2016;0;Registered employment - total;678821;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");599925;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");75768;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2016;03;Registered individual agricultural producers (farmers);3128;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2016;0;Registered employment - total;515900;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");406899;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");84520;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2016;03;Registered individual agricultural producers (farmers);24481;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2016;0;Registered employment - total;835539;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");604420;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");170839;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2016;03;Registered individual agricultural producers (farmers);60280;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2016;0;Registered employment - total;479280;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");336425;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");101930;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2016;03;Registered individual agricultural producers (farmers);40925;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2016;0;Registered employment - total;356259;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");267995;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");68909;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2016;03;Registered individual agricultural producers (farmers);19355;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K4;2016;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2016;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2016;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2016;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2017;0;Registered employment - total;2086740;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1654536;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");349470;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2017;03;Registered individual agricultural producers (farmers);82734;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2017;0;Registered employment - total;1235453;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1038959;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");170488;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2017;03;Registered individual agricultural producers (farmers);26006;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2017;0;Registered employment - total;703357;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");618768;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");81704;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2017;03;Registered individual agricultural producers (farmers);2885;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2017;0;Registered employment - total;532096;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");420191;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");88784;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2017;03;Registered individual agricultural producers (farmers);23121;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2017;0;Registered employment - total;851287;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");615577;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");178982;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2017;03;Registered individual agricultural producers (farmers);56728;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2017;0;Registered employment - total;490083;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");344142;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");107115;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2017;03;Registered individual agricultural producers (farmers);38826;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2017;0;Registered employment - total;361204;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");271435;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");71867;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2017;03;Registered individual agricultural producers (farmers);17902;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K4;2017;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2017;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2018;0;Registered employment - total;2158658;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1710883;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");371932;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2018;03;Registered individual agricultural producers (farmers);75844;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2018;0;Registered employment - total;1282260;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1076468;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");181779;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2018;03;Registered individual agricultural producers (farmers);24012;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2018;0;Registered employment - total;729331;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");639501;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");87198;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2018;03;Registered individual agricultural producers (farmers);2632;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2018;0;Registered employment - total;552928;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");436967;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");94581;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2018;03;Registered individual agricultural producers (farmers);21380;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2018;0;Registered employment - total;876400;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");634414;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");190152;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2018;03;Registered individual agricultural producers (farmers);51833;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2018;0;Registered employment - total;506055;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");356754;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");113604;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2018;03;Registered individual agricultural producers (farmers);35697;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2018;0;Registered employment - total;370343;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");277660;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");76548;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2018;03;Registered individual agricultural producers (farmers);16135;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K4;2018;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2018;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2019;0;Registered employment - total;2202635;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1748629;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");384520;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2019;03;Registered individual agricultural producers (farmers);69486;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2019;0;Registered employment - total;1313782;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1102229;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");189316;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2019;03;Registered individual agricultural producers (farmers);22237;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2019;0;Registered employment - total;756106;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");661686;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");92026;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2019;03;Registered individual agricultural producers (farmers);2394;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2019;0;Registered employment - total;557675;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");440543;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");97290;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2019;03;Registered individual agricultural producers (farmers);19842;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2019;0;Registered employment - total;888855;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");646400;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");195205;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2019;03;Registered individual agricultural producers (farmers);47250;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2019;0;Registered employment - total;513478;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");363817;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");117110;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2019;03;Registered individual agricultural producers (farmers);32551;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2019;0;Registered employment - total;375375;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");282583;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");78094;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2019;03;Registered individual agricultural producers (farmers);14698;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K4;2019;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2019;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2020;0;Registered employment - total;2253159;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1792301;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");396771;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2020;03;Registered individual agricultural producers (farmers);64087;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2020;0;Registered employment - total;1342540;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1127417;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");194376;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2020;03;Registered individual agricultural producers (farmers);20747;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2020;0;Registered employment - total;771770;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");675291;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");94207;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2020;03;Registered individual agricultural producers (farmers);2271;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2020;0;Registered employment - total;570769;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
