idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040403IND02;00;2019;70068;Bajina Bašta;59331;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70076;Batočina;59305;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70084;Bela Palanka;56749;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70092;Barajevo;65678;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70106;Voždovac;96778;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70114;Vračar;124412;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70122;Grocka;65756;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70149;Zvezdara;96409;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70157;Zemun;85933;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70165;Lazarevac;96922;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70173;Mladenovac;63814;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70181;Novi Beograd;119111;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70190;Obrenovac;77296;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70203;Palilula (Beograd);84194;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70211;Rakovica;85500;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70220;Savski venac;109312;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70238;Sopot;63271;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70246;Stari grad;118658;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70254;Čukarica;90713;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70262;Blace;56597;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70289;Bogatić;58820;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70297;Bojnik;52423;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70319;Boljevac;65051;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70327;Bor;84934;RSD;RSD;SORS;Average gross earnings;A;Normal value
