idindikator;mes;god;IDTer;nTer;IDJavniSEK;nJavniSEK;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;74079;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;51937;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;59237;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;55308;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;57152;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;64739;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;67398;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;69191;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;51388;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;0;Total;59222;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;71537;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;0_JS;Public sector;67302;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;55618;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;80387;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;59281;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;65944;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;64097;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;62429;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;70848;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;73728;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;77509;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2020;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;56264;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;0;Total;64294;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;73797;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;0_JS;Public sector;72344;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;60861;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;81869;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;62558;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;71883;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;74249;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;65769;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;75380;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;78493;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;81525;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2021;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;59712;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;0;Total;72952;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;79446;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;0_JS;Public sector;78052;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;70818;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;87794;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;67905;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;77611;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;79181;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;70747;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;82527;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;86080;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;87724;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2022;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;64893;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;0;Total;84204;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;88971;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;0_JS;Public sector;87355;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;82928;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;97000;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;77938;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;86850;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;86434;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;79455;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;94144;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;98265;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;102914;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2023;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;73443;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;0;Total;96579;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;101656;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;0_JS;Public sector;100291;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;95081;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;110386;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;89793;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;99868;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;98414;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;93348;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;107236;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;112142;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;107207;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2024;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;82841;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;0;Total;107179;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;113943;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;0_JS;Public sector;110906;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;105698;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;123329;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;101228;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;109973;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;107871;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;101991;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;119219;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;124692;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;115518;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2025;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;92303;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;0;Total;49314;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;59327;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;0_JS;Public sector;55312;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;46290;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;67234;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;47531;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;53984;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;50253;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;52398;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;58801;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;61113;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;61393;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2018;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;47355;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;0;Total;54278;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;65388;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;0_JS;Public sector;60736;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;51248;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;75051;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;51976;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;59237;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;55317;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;57301;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;64589;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;67218;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;68974;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2019;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;51422;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;0;Total;59339;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;71610;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;0_JS;Public sector;67422;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;55747;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;80491;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;59337;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;66079;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;64424;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;62659;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;70718;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;73579;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;77175;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2020;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;56253;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;0;Total;64358;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;73875;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;0_JS;Public sector;72333;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;60965;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;82003;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;62553;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;71843;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;74068;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;65805;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;75387;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;78506;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;81115;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2021;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;59743;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;0;Total;72975;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;79244;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;0_JS;Public sector;77777;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;70969;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;87595;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;67722;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;77311;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;78730;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;70468;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;82336;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;85882;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;87179;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2022;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;64781;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;0;Total;84143;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;88866;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;0_JS;Public sector;87123;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;82938;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;96972;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;77752;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;86577;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;86154;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;79026;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;94010;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;98126;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;102061;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2023;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;73396;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;0;Total;96759;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;101898;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;0_JS;Public sector;100354;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;95309;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;110565;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;90132;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;99875;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;98410;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;93538;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;107081;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;111920;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;107256;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2024;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;83013;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;0;Total;107449;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;114132;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;0_JS;Public sector;111158;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;105974;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;123313;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;101696;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;110246;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;107861;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;102945;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;119195;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;124564;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;115942;RSD;RSD;SORS;Average net earnings;A;Normal value
