idindikator;mes;god;IDKD08;nkd08;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040402IND02;00;2021;E;"E - Water supply; sewerage, waste management and remediation activities";RS;REPUBLIC OF SERBIA;81511;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;E;"E - Water supply; sewerage, waste management and remediation activities";RS;REPUBLIC OF SERBIA;89539;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;E;"E - Water supply; sewerage, waste management and remediation activities";RS;REPUBLIC OF SERBIA;101760;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;E;"E - Water supply; sewerage, waste management and remediation activities";RS;REPUBLIC OF SERBIA;117154;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;E;"E - Water supply; sewerage, waste management and remediation activities";RS;REPUBLIC OF SERBIA;133311;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;F;F - Construction;RS;REPUBLIC OF SERBIA;129667;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;F;F - Construction;RS;REPUBLIC OF SERBIA;116569;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;F;F - Construction;RS;REPUBLIC OF SERBIA;101377;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;F;F - Construction;RS;REPUBLIC OF SERBIA;88666;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;F;F - Construction;RS;REPUBLIC OF SERBIA;78899;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;F;F - Construction;RS;REPUBLIC OF SERBIA;72392;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;F;F - Construction;RS;REPUBLIC OF SERBIA;68311;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;F;F - Construction;RS;REPUBLIC OF SERBIA;60245;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;G;"G - Wholesale and retail trade; repair of motor vehicles and motorcycles";RS;REPUBLIC OF SERBIA;57559;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;G;"G - Wholesale and retail trade; repair of motor vehicles and motorcycles";RS;REPUBLIC OF SERBIA;63452;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;G;"G - Wholesale and retail trade; repair of motor vehicles and motorcycles";RS;REPUBLIC OF SERBIA;68286;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;G;"G - Wholesale and retail trade; repair of motor vehicles and motorcycles";RS;REPUBLIC OF SERBIA;74846;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;G;"G - Wholesale and retail trade; repair of motor vehicles and motorcycles";RS;REPUBLIC OF SERBIA;85727;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;G;"G - Wholesale and retail trade; repair of motor vehicles and motorcycles";RS;REPUBLIC OF SERBIA;99252;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;G;"G - Wholesale and retail trade; repair of motor vehicles and motorcycles";RS;REPUBLIC OF SERBIA;113195;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;G;"G - Wholesale and retail trade; repair of motor vehicles and motorcycles";RS;REPUBLIC OF SERBIA;126767;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;H;H - Transportation and storage;RS;REPUBLIC OF SERBIA;129640;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;H;H - Transportation and storage;RS;REPUBLIC OF SERBIA;115394;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;H;H - Transportation and storage;RS;REPUBLIC OF SERBIA;99972;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;H;H - Transportation and storage;RS;REPUBLIC OF SERBIA;86468;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;H;H - Transportation and storage;RS;REPUBLIC OF SERBIA;76324;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;H;H - Transportation and storage;RS;REPUBLIC OF SERBIA;72780;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;H;H - Transportation and storage;RS;REPUBLIC OF SERBIA;68964;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;H;H - Transportation and storage;RS;REPUBLIC OF SERBIA;62306;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;I;I - Accommodation and food service activities;RS;REPUBLIC OF SERBIA;43531;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;I;I - Accommodation and food service activities;RS;REPUBLIC OF SERBIA;47328;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;I;I - Accommodation and food service activities;RS;REPUBLIC OF SERBIA;50837;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;I;I - Accommodation and food service activities;RS;REPUBLIC OF SERBIA;54556;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;I;I - Accommodation and food service activities;RS;REPUBLIC OF SERBIA;63152;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;I;I - Accommodation and food service activities;RS;REPUBLIC OF SERBIA;70973;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;I;I - Accommodation and food service activities;RS;REPUBLIC OF SERBIA;82564;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;I;I - Accommodation and food service activities;RS;REPUBLIC OF SERBIA;93862;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;J;J - Information and communication;RS;REPUBLIC OF SERBIA;331553;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;J;J - Information and communication;RS;REPUBLIC OF SERBIA;312106;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;J;J - Information and communication;RS;REPUBLIC OF SERBIA;282329;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;J;J - Information and communication;RS;REPUBLIC OF SERBIA;253745;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;J;J - Information and communication;RS;REPUBLIC OF SERBIA;195271;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;J;J - Information and communication;RS;REPUBLIC OF SERBIA;163609;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;J;J - Information and communication;RS;REPUBLIC OF SERBIA;133402;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;J;J - Information and communication;RS;REPUBLIC OF SERBIA;115116;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;K;K - Financial and insurance activities;RS;REPUBLIC OF SERBIA;125714;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;K;K - Financial and insurance activities;RS;REPUBLIC OF SERBIA;133877;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;K;K - Financial and insurance activities;RS;REPUBLIC OF SERBIA;139287;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;K;K - Financial and insurance activities;RS;REPUBLIC OF SERBIA;148787;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;K;K - Financial and insurance activities;RS;REPUBLIC OF SERBIA;159209;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;K;K - Financial and insurance activities;RS;REPUBLIC OF SERBIA;176500;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;K;K - Financial and insurance activities;RS;REPUBLIC OF SERBIA;199098;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;K;K - Financial and insurance activities;RS;REPUBLIC OF SERBIA;222204;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;L;L - Real estate activities;RS;REPUBLIC OF SERBIA;140797;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;L;L - Real estate activities;RS;REPUBLIC OF SERBIA;125336;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;L;L - Real estate activities;RS;REPUBLIC OF SERBIA;110833;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;L;L - Real estate activities;RS;REPUBLIC OF SERBIA;96640;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;L;L - Real estate activities;RS;REPUBLIC OF SERBIA;86768;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;L;L - Real estate activities;RS;REPUBLIC OF SERBIA;80534;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;L;L - Real estate activities;RS;REPUBLIC OF SERBIA;75466;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;L;L - Real estate activities;RS;REPUBLIC OF SERBIA;69411;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;M;M - Professional, scientific and technical activities;RS;REPUBLIC OF SERBIA;84265;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;M;M - Professional, scientific and technical activities;RS;REPUBLIC OF SERBIA;94777;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;M;M - Professional, scientific and technical activities;RS;REPUBLIC OF SERBIA;104385;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;M;M - Professional, scientific and technical activities;RS;REPUBLIC OF SERBIA;116648;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;M;M - Professional, scientific and technical activities;RS;REPUBLIC OF SERBIA;138547;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;M;M - Professional, scientific and technical activities;RS;REPUBLIC OF SERBIA;155983;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;M;M - Professional, scientific and technical activities;RS;REPUBLIC OF SERBIA;172631;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;M;M - Professional, scientific and technical activities;RS;REPUBLIC OF SERBIA;193628;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;N;N -Administrative and support service activities;RS;REPUBLIC OF SERBIA;138972;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;N;N -Administrative and support service activities;RS;REPUBLIC OF SERBIA;123986;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;N;N -Administrative and support service activities;RS;REPUBLIC OF SERBIA;106935;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;N;N -Administrative and support service activities;RS;REPUBLIC OF SERBIA;93681;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;N;N -Administrative and support service activities;RS;REPUBLIC OF SERBIA;82963;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;N;N -Administrative and support service activities;RS;REPUBLIC OF SERBIA;75350;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;N;N -Administrative and support service activities;RS;REPUBLIC OF SERBIA;67318;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;N;N -Administrative and support service activities;RS;REPUBLIC OF SERBIA;59752;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;O;"O - Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;80946;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;O;"O - Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;90164;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;O;"O - Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;97527;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;O;"O - Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;104348;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;O;"O - Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;113443;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;O;"O - Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;130878;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;O;"O - Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;147789;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;O;"O - Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;164556;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;P;P - Education;RS;REPUBLIC OF SERBIA;143363;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;P;P - Education;RS;REPUBLIC OF SERBIA;125430;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;P;P - Education;RS;REPUBLIC OF SERBIA;107775;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;P;P - Education;RS;REPUBLIC OF SERBIA;94521;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;P;P - Education;RS;REPUBLIC OF SERBIA;87982;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;P;P - Education;RS;REPUBLIC OF SERBIA;84169;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;P;P - Education;RS;REPUBLIC OF SERBIA;78563;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;P;P - Education;RS;REPUBLIC OF SERBIA;71935;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;Q;Q - Human health and social work activities;RS;REPUBLIC OF SERBIA;68133;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;Q;Q - Human health and social work activities;RS;REPUBLIC OF SERBIA;76787;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;Q;Q - Human health and social work activities;RS;REPUBLIC OF SERBIA;90682;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;Q;Q - Human health and social work activities;RS;REPUBLIC OF SERBIA;101864;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;Q;Q - Human health and social work activities;RS;REPUBLIC OF SERBIA;108018;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;Q;Q - Human health and social work activities;RS;REPUBLIC OF SERBIA;119848;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;Q;Q - Human health and social work activities;RS;REPUBLIC OF SERBIA;135559;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;Q;Q - Human health and social work activities;RS;REPUBLIC OF SERBIA;150390;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;R;R - Arts, entertainment and recreation;RS;REPUBLIC OF SERBIA;127075;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;R;R - Arts, entertainment and recreation;RS;REPUBLIC OF SERBIA;111333;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;R;R - Arts, entertainment and recreation;RS;REPUBLIC OF SERBIA;97403;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;R;R - Arts, entertainment and recreation;RS;REPUBLIC OF SERBIA;84421;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;R;R - Arts, entertainment and recreation;RS;REPUBLIC OF SERBIA;73788;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;R;R - Arts, entertainment and recreation;RS;REPUBLIC OF SERBIA;67106;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;R;R - Arts, entertainment and recreation;RS;REPUBLIC OF SERBIA;63252;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;R;R - Arts, entertainment and recreation;RS;REPUBLIC OF SERBIA;57244;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;S;S - Other service activities;RS;REPUBLIC OF SERBIA;53570;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;S;S - Other service activities;RS;REPUBLIC OF SERBIA;57574;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;S;S - Other service activities;RS;REPUBLIC OF SERBIA;62227;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;S;S - Other service activities;RS;REPUBLIC OF SERBIA;66867;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;S;S - Other service activities;RS;REPUBLIC OF SERBIA;74476;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;S;S - Other service activities;RS;REPUBLIC OF SERBIA;83716;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;S;S - Other service activities;RS;REPUBLIC OF SERBIA;94892;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;S;S - Other service activities;RS;REPUBLIC OF SERBIA;106305;RSD;RSD;SORS;Average gross earnings;A;Normal value
