municipality_code,municipality_name,year,quarter,earnings_type,territory_level,territory_level_order,parent_territory_code,parent_territory_name,country_code,country_name,macro_region_code,macro_region_name,statistical_region_code,statistical_region_name,administrative_district_code,administrative_district_name,local_unit_type,city_group_code,city_group_name,quarterly_avg_value_rsd,months_in_quarter,is_complete_quarter,month_list,min_month_value_rsd,max_month_value_rsd
80390,Srbobran,2021,Q4,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,52882,3,True,"10,11,12",50183,56227
80390,Srbobran,2022,Q1,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,75962.67,3,True,"01,02,03",74704,78342
80390,Srbobran,2022,Q1,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,55099.33,3,True,"01,02,03",54117,56901
80390,Srbobran,2022,Q2,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,77796,3,True,"04,05,06",77154,78546
80390,Srbobran,2022,Q2,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,56388,3,True,"04,05,06",55997,56900
80390,Srbobran,2022,Q3,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,78193.67,3,True,"07,08,09",77192,79406
80390,Srbobran,2022,Q3,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,56567.33,3,True,"07,08,09",55821,57514
80390,Srbobran,2022,Q4,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,82505.33,3,True,"10,11,12",80120,85905
80390,Srbobran,2022,Q4,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,59859.33,3,True,"10,11,12",58027,62438
80390,Srbobran,2023,Q1,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,87858,3,True,"01,02,03",86484,88809
80390,Srbobran,2023,Q1,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,63620.67,3,True,"01,02,03",62635,64355
80390,Srbobran,2023,Q2,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,89302.33,3,True,"04,05,06",86865,91123
80390,Srbobran,2023,Q2,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,64626.33,3,True,"04,05,06",62875,65865
80390,Srbobran,2023,Q3,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,89380.67,3,True,"07,08,09",87899,91134
80390,Srbobran,2023,Q3,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,64684.67,3,True,"07,08,09",63603,65937
80390,Srbobran,2023,Q4,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,94010.67,3,True,"10,11,12",91815,96280
80390,Srbobran,2023,Q4,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,68107,3,True,"10,11,12",66471,69847
80390,Srbobran,2024,Q1,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,101583.33,3,True,"01,02,03",100248,103581
80390,Srbobran,2024,Q1,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,73535.67,3,True,"01,02,03",72555,75008
80390,Srbobran,2024,Q2,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,104115.67,3,True,"04,05,06",102228,107541
80390,Srbobran,2024,Q2,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,75399,3,True,"04,05,06",74076,77845
80390,Srbobran,2024,Q3,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,104338.67,3,True,"07,08,09",102670,106809
80390,Srbobran,2024,Q3,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,75555.33,3,True,"07,08,09",74262,77458
80390,Srbobran,2024,Q4,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,108591,3,True,"10,11,12",105045,114198
80390,Srbobran,2024,Q4,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,78740.67,3,True,"10,11,12",75956,83241
80390,Srbobran,2025,Q1,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,114709.33,3,True,"01,02,03",112185,117475
80390,Srbobran,2025,Q1,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,83054.67,3,True,"01,02,03",81312,85044
80390,Srbobran,2025,Q2,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,117006.33,3,True,"04,05,06",115118,118818
80390,Srbobran,2025,Q2,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,84637.33,3,True,"04,05,06",83260,86049
80390,Srbobran,2025,Q3,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,117615.67,3,True,"07,08,09",113931,120911
80390,Srbobran,2025,Q3,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,85025.67,3,True,"07,08,09",82414,87389
80390,Srbobran,2025,Q4,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,124723.67,3,True,"10,11,12",120166,131994
80390,Srbobran,2025,Q4,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,90392,3,True,"10,11,12",86833,96018
80390,Srbobran,2026,Q1,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,128920.5,2,False,"01,02",126955,130886
80390,Srbobran,2026,Q1,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,93582.5,2,False,"01,02",92136,95029
80403,Sremska Mitrovica,2018,Q1,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,63438.67,3,True,"01,02,03",61593,65103
80403,Sremska Mitrovica,2018,Q1,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,45890.33,3,True,"01,02,03",44582,47080
80403,Sremska Mitrovica,2018,Q2,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,63541,3,True,"04,05,06",62912,64626
80403,Sremska Mitrovica,2018,Q2,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,45938,3,True,"04,05,06",45504,46698
80403,Sremska Mitrovica,2018,Q3,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,62965.67,3,True,"07,08,09",61912,63750
80403,Sremska Mitrovica,2018,Q3,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,45537,3,True,"07,08,09",44790,46101
80403,Sremska Mitrovica,2018,Q4,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,65203.67,3,True,"10,11,12",64494,65841
80403,Sremska Mitrovica,2018,Q4,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,47127,3,True,"10,11,12",46593,47618
80403,Sremska Mitrovica,2019,Q1,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,67643.33,3,True,"01,02,03",65607,68909
80403,Sremska Mitrovica,2019,Q1,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,48909.33,3,True,"01,02,03",47441,49797
80403,Sremska Mitrovica,2019,Q2,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,69008.67,3,True,"04,05,06",68024,69934
80403,Sremska Mitrovica,2019,Q2,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,49859.33,3,True,"04,05,06",49209,50478
80403,Sremska Mitrovica,2019,Q3,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,68795.33,3,True,"07,08,09",67618,70094
80403,Sremska Mitrovica,2019,Q3,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,49710.33,3,True,"07,08,09",48913,50578
80403,Sremska Mitrovica,2019,Q4,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,72572,3,True,"10,11,12",70261,74948
80403,Sremska Mitrovica,2019,Q4,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,52436,3,True,"10,11,12",50794,54189
80403,Sremska Mitrovica,2020,Q1,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,75109.33,3,True,"01,02,03",73503,76070
80403,Sremska Mitrovica,2020,Q1,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,54225.67,3,True,"01,02,03",53076,54964
80403,Sremska Mitrovica,2020,Q2,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,74930.67,3,True,"04,05,06",74350,75615
80403,Sremska Mitrovica,2020,Q2,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,54052.67,3,True,"04,05,06",53624,54536
80403,Sremska Mitrovica,2020,Q3,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,75991.33,3,True,"07,08,09",74803,76901
80403,Sremska Mitrovica,2020,Q3,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,54799.67,3,True,"07,08,09",53959,55423
80403,Sremska Mitrovica,2020,Q4,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,78845.33,3,True,"10,11,12",77023,82105
80403,Sremska Mitrovica,2020,Q4,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,56922.33,3,True,"10,11,12",55558,59400
80403,Sremska Mitrovica,2021,Q1,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,81098,3,True,"01,02,03",79476,84037
80403,Sremska Mitrovica,2021,Q1,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,58649,3,True,"01,02,03",57441,60825
80403,Sremska Mitrovica,2021,Q2,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,82368,3,True,"04,05,06",81903,83269
80403,Sremska Mitrovica,2021,Q2,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,59501.67,3,True,"04,05,06",59157,60164
80403,Sremska Mitrovica,2021,Q3,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,81717.67,3,True,"07,08,09",81435,82153
80403,Sremska Mitrovica,2021,Q3,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,59052,3,True,"07,08,09",58829,59385
80403,Sremska Mitrovica,2021,Q4,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,87788.33,3,True,"10,11,12",82894,93181
80403,Sremska Mitrovica,2021,Q4,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,63587,3,True,"10,11,12",59869,67779
80403,Sremska Mitrovica,2022,Q1,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,90552,3,True,"01,02,03",88911,93363
80403,Sremska Mitrovica,2022,Q1,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,65411,3,True,"01,02,03",64204,67477
80403,Sremska Mitrovica,2022,Q2,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,91736,3,True,"04,05,06",90873,92435
80403,Sremska Mitrovica,2022,Q2,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,66213.67,3,True,"04,05,06",65602,66728
80403,Sremska Mitrovica,2022,Q3,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,92174.67,3,True,"07,08,09",90994,92954
80403,Sremska Mitrovica,2022,Q3,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,66500,3,True,"07,08,09",65660,67016
80403,Sremska Mitrovica,2022,Q4,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,97693.33,3,True,"10,11,12",93149,101246
80403,Sremska Mitrovica,2022,Q4,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,70667,3,True,"10,11,12",67182,73645
80403,Sremska Mitrovica,2023,Q1,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,102857.67,3,True,"01,02,03",100987,105536
80403,Sremska Mitrovica,2023,Q1,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,74243.33,3,True,"01,02,03",72934,76170
80403,Sremska Mitrovica,2023,Q2,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,105005,3,True,"04,05,06",103385,106171
80403,Sremska Mitrovica,2023,Q2,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,75734,3,True,"04,05,06",74600,76575
80403,Sremska Mitrovica,2023,Q3,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,105594.33,3,True,"07,08,09",103731,107362
80403,Sremska Mitrovica,2023,Q3,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,76195.67,3,True,"07,08,09",74854,77446
80403,Sremska Mitrovica,2023,Q4,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,114049.67,3,True,"10,11,12",110089,118659
80403,Sremska Mitrovica,2023,Q4,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,82452,3,True,"10,11,12",79497,86005
80403,Sremska Mitrovica,2024,Q1,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,118128,3,True,"01,02,03",116590,119191
80403,Sremska Mitrovica,2024,Q1,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,85260.67,3,True,"01,02,03",84141,86120
80403,Sremska Mitrovica,2024,Q2,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,120053.33,3,True,"04,05,06",118004,123339
80403,Sremska Mitrovica,2024,Q2,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,86578.33,3,True,"04,05,06",85150,88857
80403,Sremska Mitrovica,2024,Q3,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,120249,3,True,"07,08,09",119569,120936
80403,Sremska Mitrovica,2024,Q3,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,86706,3,True,"07,08,09",86233,87154
80403,Sremska Mitrovica,2024,Q4,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,125474.67,3,True,"10,11,12",122875,129239
80403,Sremska Mitrovica,2024,Q4,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,90684.67,3,True,"10,11,12",88730,93631
80403,Sremska Mitrovica,2025,Q1,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,130192.67,3,True,"01,02,03",127674,131780
80403,Sremska Mitrovica,2025,Q1,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,93980.33,3,True,"01,02,03",92185,95034
80403,Sremska Mitrovica,2025,Q2,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,133352.67,3,True,"04,05,06",132868,134032
80403,Sremska Mitrovica,2025,Q2,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,96188.67,3,True,"04,05,06",95795,96712
80403,Sremska Mitrovica,2025,Q3,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,133734.67,3,True,"07,08,09",131298,135792
80403,Sremska Mitrovica,2025,Q3,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,96460,3,True,"07,08,09",94703,98002
80403,Sremska Mitrovica,2025,Q4,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,142536,3,True,"10,11,12",138832,148229
80403,Sremska Mitrovica,2025,Q4,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,103045.33,3,True,"10,11,12",100138,107562
80403,Sremska Mitrovica,2026,Q1,gross,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,145201,2,False,"01,02",143760,146642
80403,Sremska Mitrovica,2026,Q1,net,local_unit,5,RS127,Sremska oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS127,Sremska oblast,municipality,,,105017.5,2,False,"01,02",103987,106048
80411,Sremski Karlovci,2018,Q1,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,62003,3,True,"01,02,03",60032,63247
80411,Sremski Karlovci,2018,Q1,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,44894.33,3,True,"01,02,03",43500,45800
80411,Sremski Karlovci,2018,Q2,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,64449.67,3,True,"04,05,06",63939,65278
80411,Sremski Karlovci,2018,Q2,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,46645,3,True,"04,05,06",46266,47237
80411,Sremski Karlovci,2018,Q3,gross,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,63358,3,True,"07,08,09",61965,64357
80411,Sremski Karlovci,2018,Q3,net,local_unit,5,RS123,Južnobačka oblast,RS,REPUBLIC OF SERBIA,RS1,SRBIJA – SEVER,RS12,Region Vojvodine,RS123,Južnobačka oblast,municipality,,,45852.67,3,True,"07,08,09",44843,46574
