municipality_code,municipality_name,earnings_type,macro_region_name,statistical_region_name,administrative_district_name,local_unit_type,city_group_name,from_year,from_quarter,to_year,to_quarter,from_value_rsd,to_value_rsd,change_pct,abs_change_pct
70777,Ljubovija,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2022,Q2,2022,Q3,84344.67,84568.33,0.27,0.27
70831,Mionica,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2020,Q4,2021,Q1,69314.67,69130.33,-0.27,0.27
70866,Nova Varoš,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2020,Q1,2020,Q2,65693.67,65871.67,0.27,0.27
70874,Novi Pazar,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2022,Q2,2022,Q3,75924.33,76128.67,0.27,0.27
70971,Priboj,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2021,Q2,2021,Q3,72912.0,73108.67,0.27,0.27
70980,Prijepolje,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2019,Q1,2019,Q2,41671.33,41559.0,-0.27,0.27
71323,Palilula (Niš),net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2020,Q4,2021,Q1,56625.0,56471.67,-0.27,0.27
80136,Žabalj,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2020,Q1,2020,Q2,46691.67,46566.33,-0.27,0.27
80144,Žitište,gross,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2024,Q1,2024,Q2,110484.67,110786.67,0.27,0.27
70106,Voždovac,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2018,Q2,2018,Q3,62324.0,62161.33,-0.26,0.26
70238,Sopot,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2025,Q2,2025,Q3,129181.0,128846.33,-0.26,0.26
70343,Brus,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2019,Q2,2019,Q3,57208.67,57061.0,-0.26,0.26
70394,Veliko Gradište,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2024,Q2,2024,Q3,102863.33,103132.33,0.26,0.26
70394,Veliko Gradište,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2025,Q2,2025,Q3,114962.0,114660.67,-0.26,0.26
70416,Vladičin Han,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2020,Q1,2020,Q2,66562.67,66389.33,-0.26,0.26
70572,Kladovo,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Borska oblast,municipality,,2024,Q1,2024,Q2,112620.0,112327.67,-0.26,0.26
70670,Kruševac,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2020,Q1,2020,Q2,68431.0,68612.0,0.26,0.26
70670,Kruševac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2024,Q2,2024,Q3,86984.33,86761.0,-0.26,0.26
70904,Paraćin,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2019,Q2,2019,Q3,44307.67,44420.67,0.26,0.26
71048,Jagodina,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2025,Q2,2025,Q3,87441.67,87211.67,-0.26,0.26
71056,Svilajnac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2021,Q2,2021,Q3,50683.0,50814.33,0.26,0.26
71129,Sokobanja,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Zaječarska oblast,municipality,,2020,Q1,2020,Q2,68682.33,68860.33,0.26,0.26
71196,Ćićevac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2019,Q1,2019,Q2,40879.0,40986.33,0.26,0.26
71226,Crna Trava,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2019,Q2,2019,Q3,40739.67,40846.0,0.26,0.26
71285,Niška Banja,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2025,Q2,2025,Q3,85189.33,85413.33,0.26,0.26
71323,Palilula (Niš),net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2023,Q2,2023,Q3,75001.33,74803.33,-0.26,0.26
71331,Medijana,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2024,Q2,2024,Q3,106239.0,105968.0,-0.26,0.26
79057,Grad Vranje,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,city,Grad Vranje,2022,Q2,2022,Q3,80832.33,81045.0,0.26,0.26
80039,Alibunar,net,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2024,Q2,2024,Q3,79616.33,79411.67,-0.26,0.26
80063,Bačka Palanka,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2023,Q1,2023,Q2,71788.33,71977.67,0.26,0.26
80225,Kovin,net,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2022,Q2,2022,Q3,62799.67,62635.0,-0.26,0.26
80411,Sremski Karlovci,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2025,Q2,2025,Q3,100795.67,101059.67,0.26,0.26
80446,Temerin,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2019,Q2,2019,Q3,46921.67,46797.33,-0.26,0.26
89010,Grad Novi Sad,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,city,Grad Novi Sad,2024,Q1,2024,Q2,154989.0,155395.0,0.26,0.26
70025,Aleksinac,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2024,Q2,2024,Q3,105927.0,106188.33,0.25,0.25
70149,Zvezdara,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2020,Q1,2020,Q2,104051.0,103791.33,-0.25,0.25
70190,Obrenovac,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2020,Q4,2021,Q1,86125.33,86342.67,0.25,0.25
70203,Palilula (Beograd),net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2019,Q2,2019,Q3,60424.67,60271.33,-0.25,0.25
70238,Sopot,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2020,Q2,2020,Q3,49652.33,49775.67,0.25,0.25
70262,Blace,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Toplička oblast,municipality,,2020,Q4,2021,Q1,46239.0,46353.67,0.25,0.25
70394,Veliko Gradište,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2018,Q1,2018,Q2,38748.0,38652.67,-0.25,0.25
70408,Vladimirci,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2025,Q2,2025,Q3,114184.33,113893.67,-0.25,0.25
70432,Vranje,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,city_municipality,Grad Vranje,2022,Q2,2022,Q3,81006.33,81207.0,0.25,0.25
70491,Despotovac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2024,Q2,2024,Q3,75052.67,74868.33,-0.25,0.25
70629,Kosjerić,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2022,Q2,2022,Q3,62825.33,62666.33,-0.25,0.25
70670,Kruševac,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2023,Q2,2023,Q3,104296.33,104558.67,0.25,0.25
70670,Kruševac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2023,Q2,2023,Q3,75378.67,75568.0,0.25,0.25
70726,Leskovac,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2022,Q2,2022,Q3,57344.0,57486.33,0.25,0.25
70769,Ljig,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2021,Q2,2021,Q3,78225.0,78030.67,-0.25,0.25
70769,Ljig,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2021,Q2,2021,Q3,56409.0,56270.33,-0.25,0.25
70831,Mionica,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2021,Q1,2021,Q2,69130.33,68957.67,-0.25,0.25
70831,Mionica,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2020,Q4,2021,Q1,50265.0,50137.67,-0.25,0.25
70831,Mionica,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2021,Q1,2021,Q2,50137.67,50011.67,-0.25,0.25
70874,Novi Pazar,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2024,Q2,2024,Q3,71204.0,71384.67,0.25,0.25
70955,Požega,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2019,Q2,2019,Q3,63922.67,64084.0,0.25,0.25
70971,Priboj,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2025,Q2,2025,Q3,119417.33,119710.33,0.25,0.25
70980,Prijepolje,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2023,Q2,2023,Q3,86854.0,87067.33,0.25,0.25
71021,Raška,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2020,Q4,2021,Q1,49532.0,49655.0,0.25,0.25
71048,Jagodina,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2025,Q2,2025,Q3,120740.67,120439.67,-0.25,0.25
71153,Topola,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Šumadijska oblast,municipality,,2024,Q2,2024,Q3,105907.0,106174.0,0.25,0.25
71293,Surčin,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2021,Q2,2021,Q3,56696.0,56555.67,-0.25,0.25
80098,Bela Crkva,net,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2021,Q1,2021,Q2,52909.67,52776.33,-0.25,0.25
80128,Vršac,gross,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2021,Q4,2022,Q1,96893.33,97135.0,0.25,0.25
80306,Odžaci,net,SRBIJA – SEVER,Region Vojvodine,Zapadnobačka oblast,municipality,,2018,Q2,2018,Q3,40589.67,40690.67,0.25,0.25
80306,Odžaci,net,SRBIJA – SEVER,Region Vojvodine,Zapadnobačka oblast,municipality,,2020,Q4,2021,Q1,50440.33,50312.33,-0.25,0.25
80411,Sremski Karlovci,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2023,Q2,2023,Q3,77824.33,78022.0,0.25,0.25
70122,Grocka,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2020,Q1,2020,Q2,51728.67,51603.33,-0.24,0.24
70203,Palilula (Beograd),gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2021,Q2,2021,Q3,100270.0,100515.33,0.24,0.24
70262,Blace,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Toplička oblast,municipality,,2024,Q2,2024,Q3,93945.33,94167.33,0.24,0.24
70319,Boljevac,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Zaječarska oblast,municipality,,2019,Q2,2019,Q3,63753.0,63909.0,0.24,0.24
70408,Vladimirci,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2023,Q2,2023,Q3,87632.67,87843.0,0.24,0.24
70459,Vrnjačka Banja,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2023,Q2,2023,Q3,87014.33,87223.0,0.24,0.24
70467,Gadžin Han,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2020,Q1,2020,Q2,41768.0,41666.33,-0.24,0.24
70505,Dimitrovgrad,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pirotska oblast,municipality,,2022,Q1,2022,Q2,55934.67,56066.33,0.24,0.24
70521,Žabari,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2020,Q2,2020,Q3,62566.33,62718.0,0.24,0.24
70530,Žagubica,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2020,Q1,2020,Q2,48563.67,48447.33,-0.24,0.24
70564,Ivanjica,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Moravička oblast,municipality,,2024,Q2,2024,Q3,71451.0,71621.33,0.24,0.24
70912,Petrovac na Mlavi,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2021,Q2,2021,Q3,68099.33,67933.67,-0.24,0.24
70947,Požarevac,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,city_municipality,Grad Požarevac,2020,Q2,2020,Q3,83932.67,83734.33,-0.24,0.24
70980,Prijepolje,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2021,Q2,2021,Q3,49208.0,49325.67,0.24,0.24
71030,Rekovac,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2021,Q2,2021,Q3,68533.0,68696.0,0.24,0.24
71137,Surdulica,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2018,Q1,2018,Q2,57070.0,57205.0,0.24,0.24
71277,Lapovo,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Šumadijska oblast,municipality,,2024,Q2,2024,Q3,76800.67,76987.33,0.24,0.24
71323,Palilula (Niš),net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2019,Q2,2019,Q3,47717.33,47601.0,-0.24,0.24
71331,Medijana,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2020,Q1,2020,Q2,84805.33,85005.67,0.24,0.24
79022,Grad Niš,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city,Grad Niš,2019,Q2,2019,Q3,50655.0,50535.0,-0.24,0.24
80063,Bačka Palanka,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2018,Q1,2018,Q2,62557.33,62405.0,-0.24,0.24
80101,Beočin,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2025,Q2,2025,Q3,93082.67,93302.0,0.24,0.24
80128,Vršac,net,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2021,Q4,2022,Q1,70172.33,70339.33,0.24,0.24
80284,Novi Sad,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,city_municipality,Grad Novi Sad,2018,Q2,2018,Q3,54090.33,53962.67,-0.24,0.24
80322,Pećinci,gross,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2025,Q2,2025,Q3,133377.0,133052.33,-0.24,0.24
80403,Sremska Mitrovica,gross,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2020,Q1,2020,Q2,75109.33,74930.67,-0.24,0.24
80454,Titel,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2023,Q2,2023,Q3,66601.67,66764.0,0.24,0.24
89010,Grad Novi Sad,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,city,Grad Novi Sad,2018,Q2,2018,Q3,53583.33,53456.33,-0.24,0.24
70106,Voždovac,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2018,Q2,2018,Q3,86259.33,86064.67,-0.23,0.23
70149,Zvezdara,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2023,Q2,2023,Q3,152957.33,152606.67,-0.23,0.23
70203,Palilula (Beograd),net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2021,Q2,2021,Q3,72639.0,72803.67,0.23,0.23
70289,Bogatić,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2025,Q2,2025,Q3,81981.67,82167.33,0.23,0.23
70335,Bosilegrad,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2018,Q1,2018,Q2,53914.33,53791.0,-0.23,0.23
70459,Vrnjačka Banja,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2018,Q2,2018,Q3,52871.67,52752.67,-0.23,0.23
70629,Kosjerić,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2020,Q1,2020,Q2,50629.33,50746.33,0.23,0.23
70815,Medveđa,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2018,Q2,2018,Q3,62340.67,62484.33,0.23,0.23
70866,Nova Varoš,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2020,Q1,2020,Q2,47400.0,47507.67,0.23,0.23
70874,Novi Pazar,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2019,Q2,2019,Q3,40921.0,40827.33,-0.23,0.23
70980,Prijepolje,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2023,Q2,2023,Q3,62926.33,63068.33,0.23,0.23
71072,Sjenica,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2025,Q2,2025,Q3,115575.33,115314.0,-0.23,0.23
71072,Sjenica,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2020,Q1,2020,Q2,47314.0,47203.67,-0.23,0.23
71072,Sjenica,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2025,Q2,2025,Q3,83379.33,83190.0,-0.23,0.23
71129,Sokobanja,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Zaječarska oblast,municipality,,2022,Q2,2022,Q3,79595.67,79777.33,0.23,0.23
71234,Čajetina,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2024,Q2,2024,Q3,76405.0,76579.33,0.23,0.23
79065,Grad Užice,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,city,Grad Užice,2025,Q2,2025,Q3,139641.0,139315.33,-0.23,0.23
80063,Bačka Palanka,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2018,Q1,2018,Q2,45298.0,45192.0,-0.23,0.23
80080,Bački Petrovac,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2018,Q2,2018,Q3,56859.67,56990.33,0.23,0.23
80110,Bečej,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2019,Q2,2019,Q3,64849.67,64702.0,-0.23,0.23
80110,Bečej,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2025,Q2,2025,Q3,124091.33,124371.33,0.23,0.23
80136,Žabalj,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2020,Q1,2020,Q2,64370.0,64224.0,-0.23,0.23
80144,Žitište,gross,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2024,Q2,2024,Q3,110786.67,111038.67,0.23,0.23
80284,Novi Sad,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,city_municipality,Grad Novi Sad,2018,Q2,2018,Q3,74917.67,74743.67,-0.23,0.23
80411,Sremski Karlovci,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2020,Q4,2021,Q1,81276.33,81462.67,0.23,0.23
89010,Grad Novi Sad,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,city,Grad Novi Sad,2018,Q2,2018,Q3,74203.67,74031.33,-0.23,0.23
70106,Voždovac,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2020,Q2,2020,Q3,75768.33,75936.67,0.22,0.22
70122,Grocka,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2023,Q2,2023,Q3,102348.0,102572.67,0.22,0.22
70157,Zemun,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2019,Q2,2019,Q3,85053.67,84865.0,-0.22,0.22
70262,Blace,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Toplička oblast,municipality,,2021,Q2,2021,Q3,64833.0,64977.33,0.22,0.22
70262,Blace,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Toplička oblast,municipality,,2024,Q2,2024,Q3,68096.33,68244.33,0.22,0.22
70343,Brus,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2021,Q2,2021,Q3,68784.67,68935.0,0.22,0.22
70394,Veliko Gradište,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2022,Q2,2022,Q3,77826.67,77654.0,-0.22,0.22
70475,Golubac,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2024,Q2,2024,Q3,71862.67,71705.0,-0.22,0.22
70629,Kosjerić,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2022,Q2,2022,Q3,87072.33,86884.67,-0.22,0.22
70815,Medveđa,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2023,Q3,2023,Q4,71267.67,71427.0,0.22,0.22
70866,Nova Varoš,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2025,Q2,2025,Q3,117410.67,117667.33,0.22,0.22
70866,Nova Varoš,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2024,Q2,2024,Q3,74900.0,74734.33,-0.22,0.22
70912,Petrovac na Mlavi,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2018,Q1,2018,Q2,51629.67,51513.67,-0.22,0.22
70912,Petrovac na Mlavi,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2018,Q1,2018,Q2,37537.33,37456.33,-0.22,0.22
70912,Petrovac na Mlavi,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2022,Q2,2022,Q3,55205.33,55085.67,-0.22,0.22
70955,Požega,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2025,Q2,2025,Q3,127862.67,128146.67,0.22,0.22
70980,Prijepolje,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2021,Q2,2021,Q3,67915.33,68065.0,0.22,0.22
71030,Rekovac,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2018,Q1,2018,Q2,55071.33,54948.0,-0.22,0.22
71030,Rekovac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2022,Q2,2022,Q3,55441.67,55322.33,-0.22,0.22
71064,Svrljig,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2021,Q2,2021,Q3,46415.0,46314.67,-0.22,0.22
71315,Crveni Krst,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2020,Q4,2021,Q1,52861.33,52975.67,0.22,0.22
80063,Bačka Palanka,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2022,Q2,2022,Q3,63192.67,63332.33,0.22,0.22
80187,Irig,net,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2020,Q1,2020,Q2,47522.33,47419.67,-0.22,0.22
80250,Nova Crnja,net,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2024,Q2,2024,Q3,78212.67,78385.67,0.22,0.22
80292,Opovo,net,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2019,Q2,2019,Q3,45076.33,45174.67,0.22,0.22
80497,Šid,gross,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2019,Q2,2019,Q3,60824.0,60955.0,0.22,0.22
70297,Bojnik,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2024,Q1,2024,Q2,65634.33,65771.67,0.21,0.21
70408,Vladimirci,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2023,Q2,2023,Q3,63488.33,63619.0,0.21,0.21
70424,Vlasotince,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2021,Q2,2021,Q3,45042.0,45138.33,0.21,0.21
70467,Gadžin Han,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2020,Q1,2020,Q2,57506.0,57385.33,-0.21,0.21
