source_file,indicator_code,indicator_name,earnings_type,municipality_code,municipality_name,year,value_rsd,unit_code,unit_name,status_code,status_name,source_org
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80411,Sremski Karlovci,2019,50781,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80420,Stara Pazova,2019,49044,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80438,Subotica,2019,51236,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80446,Temerin,2019,47027,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80454,Titel,2019,52926,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80462,Vrbas,2019,46701,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80489,Čoka,2019,44886,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80497,Šid,2019,44369,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,89010,Grad Novi Sad,2019,60466,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS,REPUBLIC OF SERBIA,2019,54919,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS1,SRBIJA – SEVER,2019,60474,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS11,Beogradski region,2019,68140,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS110,Beogradska oblast,2019,68140,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS12,Region Vojvodine,2019,51965,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS121,Zapadnobačka oblast,2019,46924,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS122,Južnobanatska oblast,2019,52278,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS123,Južnobačka oblast,2019,55618,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS124,Severnobanatska oblast,2019,49138,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS125,Severnobačka oblast,2019,50291,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS126,Srednjobanatska oblast,2019,50879,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS127,Sremska oblast,2019,48752,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS2,SRBIJA – JUG,2019,47460,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS21,Region Šumadije i Zapadne Srbije,2019,46826,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS211,Zlatiborska oblast,2019,46800,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS212,Kolubarska oblast,2019,49951,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS213,Mačvanska oblast,2019,45748,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS214,Moravička oblast,2019,47271,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS215,Pomoravska oblast,2019,44676,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS216,Rasinska oblast,2019,44707,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS217,Raška oblast,2019,44304,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS218,Šumadijska oblast,2019,50425,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS22,Region Južne i Istočne Srbije,2019,48260,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS221,Borska oblast,2019,54977,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS222,Braničevska oblast,2019,51362,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS223,Zaječarska oblast,2019,45971,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS224,Jablanička oblast,2019,42518,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS225,Nišavska oblast,2019,48963,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS226,Pirotska oblast,2019,50614,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS227,Podunavska oblast,2019,51125,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS228,Pčinjska oblast,2019,44468,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,RS229,Toplička oblast,2019,44688,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70017,Aleksandrovac,2020,45760,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70025,Aleksinac,2020,48465,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70033,Aranđelovac,2020,52641,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70041,Arilje,2020,44145,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70050,Babušnica,2020,47209,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70068,Bajina Bašta,2020,47119,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70076,Batočina,2020,47318,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70084,Bela Palanka,2020,45047,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70092,Barajevo,2020,52383,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70106,Voždovac,2020,77230,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70114,Vračar,2020,97917,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70122,Grocka,2020,52487,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70149,Zvezdara,2020,76423,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70157,Zemun,2020,68557,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70165,Lazarevac,2020,73717,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70173,Mladenovac,2020,50882,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70181,Novi Beograd,2020,94858,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70190,Obrenovac,2020,60197,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70203,Palilula (Beograd),2020,67107,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70211,Rakovica,2020,67327,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70220,Savski venac,2020,86637,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70238,Sopot,2020,50184,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70246,Stari grad,2020,93549,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70254,Čukarica,2020,71415,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70262,Blace,2020,45103,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70289,Bogatić,2020,46231,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70297,Bojnik,2020,41818,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70319,Boljevac,2020,50331,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70327,Bor,2020,69468,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70335,Bosilegrad,2020,46717,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70343,Brus,2020,45706,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70351,Bujanovac,2020,44024,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70360,Valjevo,2020,53546,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70378,Varvarin,2020,42963,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70386,Velika Plana,2020,51227,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70394,Veliko Gradište,2020,46009,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70408,Vladimirci,2020,46314,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70416,Vladičin Han,2020,49238,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70424,Vlasotince,2020,42114,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70432,Vranje,2020,49838,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70459,Vrnjačka Banja,2020,45442,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70467,Gadžin Han,2020,42648,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70475,Golubac,2020,45936,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70483,Gornji Milanovac,2020,53953,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70491,Despotovac,2020,50517,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70505,Dimitrovgrad,2020,46543,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70513,Doljevac,2020,46368,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70521,Žabari,2020,45531,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70530,Žagubica,2020,48807,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70548,Žitorađa,2020,47799,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70556,Zaječar,2020,52912,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70564,Ivanjica,2020,43665,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70572,Kladovo,2020,54135,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70599,Knić,2020,48741,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70602,Knjaževac,2020,45303,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70629,Kosjerić,2020,51108,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70637,Koceljeva,2020,45642,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70645,Kragujevac,2020,57400,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70653,Kraljevo,2020,50907,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70661,Krupanj,2020,44101,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70670,Kruševac,2020,50471,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70688,Kuršumlija,2020,48470,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70696,Kučevo,2020,46751,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70700,Lajkovac,2020,67763,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70718,Lebane,2020,44213,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70726,Leskovac,2020,47509,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70734,Loznica,2020,47956,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70742,Lučani,2020,55986,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70769,Ljig,2020,54002,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70777,Ljubovija,2020,50154,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70785,Majdanpek,2020,63910,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70793,Mali Zvornik,2020,48737,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70807,Malo Crniće,2020,46232,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70815,Medveđa,2020,52345,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70823,Merošina,2020,44604,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70831,Mionica,2020,47440,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70840,Negotin,2020,51060,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70866,Nova Varoš,2020,47958,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70874,Novi Pazar,2020,45475,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70882,Osečina,2020,46133,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70904,Paraćin,2020,49204,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70912,Petrovac na Mlavi,2020,45884,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70939,Pirot,2020,57220,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70947,Požarevac,2020,60311,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70955,Požega,2020,50372,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70963,Preševo,2020,44091,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70971,Priboj,2020,48709,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70980,Prijepolje,2020,46059,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,70998,Prokuplje,2020,51108,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71005,Ražanj,2020,43013,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71013,Rača,2020,48156,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71021,Raška,2020,47783,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71030,Rekovac,2020,46207,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71048,Jagodina,2020,48897,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71056,Svilajnac,2020,47417,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71064,Svrljig,2020,42570,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71072,Sjenica,2020,47391,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71099,Smederevo,2020,56930,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71102,Smederevska Palanka,2020,50089,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71129,Sokobanja,2020,49197,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71137,Surdulica,2020,49646,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71145,Užice,2020,56995,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71153,Topola,2020,46955,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71161,Trgovište,2020,46988,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71170,Trstenik,2020,46248,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71188,Tutin,2020,47163,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71196,Ćićevac,2020,45731,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71200,Ćuprija,2020,49119,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71218,Ub,2020,53743,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71226,Crna Trava,2020,46773,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71234,Čajetina,2020,46417,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71242,Čačak,2020,51415,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71269,Šabac,2020,53474,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71277,Lapovo,2020,47627,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71285,Niška Banja,2020,46916,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71293,Surčin,2020,53382,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71307,Pantelej,2020,53609,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71315,Crveni Krst,2020,50130,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71323,Palilula (Niš),2020,53675,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71331,Medijana,2020,62907,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71340,Kostolac,2020,73269,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71358,Vranjska Banja,2020,43056,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,71366,Sevojno,2020,50529,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,79022,Grad Niš,2020,57009,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,79049,Grad Požarevac,2020,62276,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,79057,Grad Vranje,2020,49678,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,79065,Grad Užice,2020,56794,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80012,Ada,2020,49423,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80039,Alibunar,2020,49877,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80047,Apatin,2020,50869,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80055,Bač,2020,45854,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80063,Bačka Palanka,2020,53069,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80071,Bačka Topola,2020,51265,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80080,Bački Petrovac,2020,49556,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80098,Bela Crkva,2020,48855,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80101,Beočin,2020,51863,RSD,RSD,A,Normal value,SORS
annual_avg_monthly_net_earnings_municipality_residence.csv,2403040403IND01,Average net earnings,net,80110,Bečej,2020,51390,RSD,RSD,A,Normal value,SORS
